                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.70771,                 2.2083,                0.37681,                0.47398,                0.96488,                      1,                 0.9997,                  0.995,                0.89218,                0.99476,                0.99448,                0.99484,                 0.6467,                0.50665,                 1.2431,                0.13384,                0.36667,                0.84257,              0.0010729,              0.0010729,              0.0010729
                     21,                0.71109,                 2.1441,                 0.3782,                  0.457,                0.96218,                0.99938,                      1,                  0.995,                0.89441,                0.99883,                0.99476,                  0.995,                0.65523,                0.50507,                 1.2755,                0.14193,                0.36886,                0.83876,              0.0010399,              0.0010399,              0.0010399
                     22,                0.66582,                 2.0375,                 0.3593,                0.43378,                0.93271,                0.99937,                      1,                  0.995,                0.89045,                0.99609,                0.99476,                  0.995,                0.66284,                0.51264,                 1.2867,                0.13726,                0.35352,                0.83375,              0.0010069,              0.0010069,              0.0010069
                     23,                0.70933,                 2.0679,                0.37764,                0.44883,                0.95425,                0.99968,                      1,                  0.995,                0.86664,                 0.9892,                0.98953,                0.98843,                0.69691,                0.59676,                 1.2036,                0.12807,                0.38537,                0.85409,             0.00097386,             0.00097386,             0.00097386
                     24,                0.68593,                 1.8729,                0.36764,                0.44918,                0.95607,                0.99959,                      1,                  0.995,                0.88092,                0.99959,                      1,                  0.995,                0.70971,                 0.5229,                 1.0629,                0.12476,                0.34731,                0.84304,             0.00094085,             0.00094085,             0.00094085
                     25,                0.69388,                 2.0053,                0.37875,                0.45039,                0.96011,                0.99939,                      1,                  0.995,                0.90052,                0.99939,                      1,                  0.995,                0.70219,                0.48036,                 1.1195,                0.13149,                0.33854,                0.83293,             0.00090785,             0.00090785,             0.00090785
                     26,                0.63651,                 1.9073,                0.35213,                0.41694,                0.92901,                 0.9963,                      1,                  0.995,                0.89321,                 0.9963,                      1,                  0.995,                0.72981,                 0.4716,                 1.0243,                0.12408,                 0.3735,                0.82897,             0.00087484,             0.00087484,             0.00087484
                     27,                0.63166,                  1.843,                 0.3455,                0.41656,                0.92847,                0.99962,                      1,                  0.995,                  0.902,                0.99962,                      1,                  0.995,                0.72396,                0.48056,                 1.0548,                 0.1372,                0.32982,                0.82168,             0.00084184,             0.00084184,             0.00084184
                     28,                0.63682,                 1.8851,                0.35828,                0.42135,                0.93193,                0.99952,                      1,                  0.995,                0.89435,                0.98905,                0.98953,                0.98767,                0.74726,                0.49714,                 1.0418,                0.12785,                0.33073,                0.82599,             0.00080883,             0.00080883,             0.00080883
                     29,                0.62423,                 1.8272,                0.34547,                0.41961,                0.93389,                0.99965,                      1,                  0.995,                0.89408,                0.99965,                      1,                  0.995,                0.74572,                0.47774,                0.97631,                0.11783,                 0.3255,                0.82633,             0.00077582,             0.00077582,             0.00077582
                     30,                0.61708,                 1.7089,                0.33786,                0.40822,                0.92365,                0.99963,                      1,                  0.995,                0.91528,                0.99963,                      1,                  0.995,                0.77559,                0.46412,                0.91052,                 0.1124,                0.31788,                0.82299,             0.00074282,             0.00074282,             0.00074282
                     31,                0.59234,                 1.6191,                0.31664,                0.39184,                0.90959,                0.99964,                      1,                  0.995,                0.89507,                0.99964,                      1,                  0.995,                0.76717,                0.49009,                0.86708,                0.11269,                0.33216,                0.82374,             0.00070981,             0.00070981,             0.00070981
                     32,                0.62185,                 1.6642,                0.33237,                0.40915,                0.93222,                0.99942,                      1,                  0.995,                0.89646,                0.99942,                      1,                  0.995,                0.75716,                0.47175,                0.88729,                0.10338,                0.32829,                0.82046,              0.0006768,              0.0006768,              0.0006768
                     33,                0.60166,                 1.6461,                0.31901,                0.39514,                0.91954,                0.99958,                      1,                  0.995,                 0.9217,                0.99958,                      1,                  0.995,                0.80473,                0.43622,                0.82808,                0.11094,                0.29855,                0.81115,              0.0006438,              0.0006438,              0.0006438
                     34,                0.58138,                 1.5773,                0.31299,                0.38775,                0.91789,                0.99958,                      1,                  0.995,                0.90342,                0.99958,                      1,                  0.995,                0.79297,                0.48619,                0.80137,                0.10923,                0.31358,                0.82611,             0.00061079,             0.00061079,             0.00061079
                     35,                0.57344,                 1.5156,                0.31346,                0.37879,                0.90371,                 0.9996,                      1,                  0.995,                0.90966,                0.99437,                0.99476,                0.99427,                0.80438,                0.44469,                0.84289,                0.11048,                0.29588,                0.81389,             0.00057778,             0.00057778,             0.00057778
                     36,                0.57254,                 1.4745,                0.29853,                0.37547,                0.90921,                0.99966,                      1,                  0.995,                0.91499,                0.99966,                      1,                  0.995,                0.79671,                0.42923,                0.79029,                0.11347,                0.29595,                0.81166,             0.00054478,             0.00054478,             0.00054478
                     37,                0.60438,                 1.5467,                0.31399,                0.38677,                0.92361,                0.99894,                      1,                  0.995,                0.90404,                0.99894,                      1,                  0.995,                0.81013,                0.45204,                0.74325,                0.10666,                0.31026,                0.81635,             0.00051177,             0.00051177,             0.00051177
                     38,                0.55296,                 1.4493,                0.30106,                0.36985,                0.90239,                0.99961,                      1,                  0.995,                0.92397,                0.99961,                      1,                  0.995,                  0.835,                0.40689,                 0.6731,                0.10483,                0.28739,                 0.8043,             0.00047876,             0.00047876,             0.00047876
                     39,                0.55643,                 1.4506,                0.30735,                 0.3703,                0.91001,                0.99966,                      1,                  0.995,                0.91482,                0.99966,                      1,                  0.995,                0.84049,                  0.439,                0.67035,                0.09975,                0.28901,                0.81199,             0.00044576,             0.00044576,             0.00044576
                     40,                0.56661,                 1.3775,                0.29716,                0.36636,                0.90881,                0.99968,                      1,                  0.995,                0.91924,                0.99968,                      1,                  0.995,                0.83814,                0.43602,                0.70084,                0.09676,                0.28957,                 0.8107,             0.00041275,             0.00041275,             0.00041275
                     41,                0.44905,                0.76517,                0.08448,                0.29228,                0.83524,                0.99944,                      1,                  0.995,                 0.9189,                0.99421,                0.99476,                0.99448,                0.84081,                0.44322,                0.71078,                0.07489,                  0.294,                0.81971,             0.00037974,             0.00037974,             0.00037974
                     42,                 0.4142,                0.70278,                0.06142,                0.28198,                0.81788,                0.99965,                      1,                  0.995,                0.93027,                0.99441,                0.99476,                0.99463,                0.84314,                0.40478,                0.68009,                0.05364,                0.28386,                0.80872,             0.00034674,             0.00034674,             0.00034674
                     43,                0.40151,                0.68985,                0.04608,                0.27391,                0.81849,                0.99968,                      1,                  0.995,                0.93554,                0.99445,                0.99476,                0.99453,                0.85697,                0.39673,                0.68111,                 0.0417,                0.27149,                0.80347,             0.00031373,             0.00031373,             0.00031373
                     44,                0.39275,                0.65333,                0.03698,                0.26795,                0.80833,                0.99967,                      1,                  0.995,                0.94219,                0.99967,                      1,                  0.995,                0.86838,                0.38447,                0.58949,                0.03514,                0.26642,                0.79963,             0.00028072,             0.00028072,             0.00028072
                     45,                0.37423,                0.63072,                0.03528,                0.26048,                0.81915,                 0.9996,                      1,                  0.995,                0.94549,                 0.9996,                      1,                  0.995,                0.87945,                0.36311,                0.57162,                0.03063,                0.25691,                 0.7952,             0.00024772,             0.00024772,             0.00024772
                     46,                0.36908,                  0.592,                0.02973,                 0.2565,                0.80271,                0.99971,                      1,                  0.995,                0.94699,                0.99448,                0.99476,                0.99479,                0.88746,                0.36314,                0.59122,                0.02809,                0.25744,                0.79404,             0.00021471,             0.00021471,             0.00021471
                     47,                0.34468,                0.58561,                0.02697,                0.25067,                0.80852,                 0.9997,                      1,                  0.995,                0.95725,                 0.9997,                      1,                  0.995,                0.89064,                0.34608,                0.53895,                0.02524,                 0.2488,                0.78986,              0.0001817,              0.0001817,              0.0001817
                     48,                0.34396,                 0.5788,                0.02487,                 0.2469,                0.80886,                 0.9997,                      1,                  0.995,                0.95131,                0.99447,                0.99476,                0.99458,                 0.8904,                0.34784,                0.56406,                0.02343,                0.24144,                0.79136,              0.0001487,              0.0001487,              0.0001487
                     49,                0.33144,                0.55277,                0.02403,                0.23646,                0.79934,                 0.9997,                      1,                  0.995,                0.96265,                0.99447,                0.99476,                0.99463,                0.89062,                0.33601,                0.55098,                0.02271,                0.23674,                0.78797,             0.00011569,             0.00011569,             0.00011569
                     50,                0.32218,                0.53294,                0.02423,                0.23101,                0.79743,                 0.9997,                      1,                  0.995,                0.95985,                0.99446,                0.99476,                0.99463,                0.89951,                0.33433,                0.54114,                0.02154,                0.23128,                0.78727,             8.2683e-05,             8.2683e-05,             8.2683e-05
