                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                 0.5988,                 1.7299,                0.47664,                0.41265,                0.92475,                      1,                0.99993,                  0.995,                0.88133,                0.97838,                0.97835,                0.97872,                0.78295,                0.53592,                0.96223,                0.39457,                0.33419,                0.85161,             0.00074282,             0.00074282,             0.00074282
                     31,                0.61671,                  1.596,                0.46529,                0.41355,                0.92555,                0.99859,                0.99459,                  0.995,                 0.9043,                0.97688,                0.97297,                0.96996,                0.74545,                0.45779,                 1.0234,                0.39815,                0.33364,                0.83155,             0.00070981,             0.00070981,             0.00070981
                     32,                0.59137,                 1.6254,                0.46122,                0.40504,                0.92739,                0.99922,                      1,                  0.995,                0.91531,                0.98299,                0.98378,                0.98437,                0.78149,                0.42912,                0.94332,                0.38797,                0.30831,                 0.8198,              0.0006768,              0.0006768,              0.0006768
                     33,                0.57729,                 1.6307,                0.45745,                0.40296,                0.91794,                0.99946,                      1,                  0.995,                0.93234,                0.97243,                0.97297,                0.97522,                0.78697,                0.40973,                0.99459,                0.38832,                0.29189,                0.81354,              0.0006438,              0.0006438,              0.0006438
                     34,                0.57624,                  1.632,                0.46956,                 0.3983,                0.90987,                0.99955,                      1,                  0.995,                0.92051,                0.98874,                0.98919,                0.98756,                0.80685,                0.44726,                0.88157,                0.39605,                0.30906,                0.81291,             0.00061079,             0.00061079,             0.00061079
                     35,                0.58402,                 1.5421,                0.45945,                0.40217,                0.92032,                      1,                      1,                  0.995,                0.90036,                0.98919,                0.98919,                0.98621,                0.79579,                0.47846,                0.85395,                0.39003,                0.30985,                0.82288,             0.00057778,             0.00057778,             0.00057778
                     36,                0.55219,                 1.5118,                0.46839,                0.38163,                0.90939,                      1,                0.99845,                  0.995,                0.93464,                0.98917,                0.98764,                0.98879,                0.80843,                0.38996,                0.81962,                0.38673,                0.28012,                0.80398,             0.00054478,             0.00054478,             0.00054478
                     37,                0.56287,                 1.5793,                0.46807,                0.38272,                0.92387,                0.99966,                      1,                  0.995,                0.92555,                0.99425,                0.99459,                0.99451,                0.81827,                0.42908,                0.84035,                0.38569,                0.29019,                0.81823,             0.00051177,             0.00051177,             0.00051177
                     38,                 0.5789,                 1.4683,                0.45908,                0.38572,                0.91911,                0.99935,                      1,                  0.995,                 0.9244,                0.98314,                0.98378,                0.98683,                0.80325,                0.44254,                0.84668,                0.38423,                0.29226,                0.81791,             0.00047876,             0.00047876,             0.00047876
                     39,                0.51476,                 1.3971,                0.44593,                0.36822,                0.90057,                0.99961,                      1,                  0.995,                0.95139,                0.98881,                0.98919,                0.98793,                 0.8275,                0.35436,                0.76584,                0.38036,                0.26413,                0.79402,             0.00044576,             0.00044576,             0.00044576
                     40,                0.50584,                 1.3594,                0.45592,                0.35453,                0.90611,                0.99967,                      1,                  0.995,                0.93302,                0.98345,                0.98378,                0.98679,                0.81987,                 0.3913,                0.79517,                0.38443,                0.26838,                0.80359,             0.00041275,             0.00041275,             0.00041275
                     41,                0.42274,                0.82988,                0.36812,                0.29898,                0.83752,                0.99953,                      1,                  0.995,                0.94773,                0.99412,                0.99459,                0.99424,                0.83489,                0.36865,                0.74801,                0.37481,                0.26652,                0.80096,             0.00037974,             0.00037974,             0.00037974
                     42,                0.41104,                0.81406,                0.36185,                0.29433,                0.83447,                0.99966,                      1,                  0.995,                0.93748,                0.98885,                0.98919,                 0.9886,                0.84005,                0.38148,                0.73445,                0.36685,                0.26791,                0.80561,             0.00034674,             0.00034674,             0.00034674
                     43,                0.38049,                0.77467,                 0.3486,                0.28137,                0.81586,                0.99966,                      1,                  0.995,                0.95262,                 0.9888,                0.98919,                0.98844,                0.83978,                0.34533,                0.73564,                0.35374,                0.25873,                 0.8015,             0.00031373,             0.00031373,             0.00031373
                     44,                0.38143,                0.72292,                0.34019,                0.27475,                0.83406,                      1,                0.99927,                  0.995,                0.94701,                0.98918,                0.98855,                0.98962,                0.84451,                0.35974,                0.70359,                0.34936,                0.26181,                0.79762,             0.00028072,             0.00028072,             0.00028072
                     45,                0.36071,                0.73288,                0.33781,                0.26749,                 0.8201,                      1,                0.99897,                  0.995,                0.95451,                0.98918,                0.98824,                0.99062,                0.85982,                0.33975,                 0.6829,                0.34621,                0.24947,                0.79039,             0.00024772,             0.00024772,             0.00024772
                     46,                0.34212,                0.66891,                0.33265,                0.25688,                0.81636,                0.99888,                      1,                  0.995,                0.94049,                0.99348,                0.99459,                0.99489,                 0.8579,                 0.3676,                0.65415,                0.34361,                0.25335,                0.79319,             0.00021471,             0.00021471,             0.00021471
                     47,                0.33367,                0.64739,                 0.3314,                0.25203,                0.80573,                0.99922,                      1,                  0.995,                0.96172,                0.99379,                0.99459,                0.99478,                0.87507,                0.34284,                 0.6441,                0.34137,                0.24459,                0.78901,              0.0001817,              0.0001817,              0.0001817
                     48,                0.33463,                 0.6349,                0.33137,                0.24595,                0.80781,                0.99899,                      1,                  0.995,                0.95864,                0.98819,                0.98919,                0.99126,                0.87046,                0.33139,                0.64368,                0.34022,                0.24215,                 0.7906,              0.0001487,              0.0001487,              0.0001487
                     49,                 0.3243,                0.62699,                0.33217,                0.24658,                0.81704,                0.99924,                      1,                  0.995,                0.96082,                0.98844,                0.98919,                0.99134,                0.87891,                0.32385,                0.63929,                0.33786,                 0.2356,                0.78852,             0.00011569,             0.00011569,             0.00011569
                     50,                0.31428,                0.59867,                 0.3288,                 0.2369,                 0.8011,                0.99824,                      1,                  0.995,                 0.9665,                0.99285,                0.99459,                0.99489,                0.88099,                0.30907,                0.62488,                0.33634,                0.23309,                0.78646,             8.2683e-05,             8.2683e-05,             8.2683e-05
