                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.61345,                 1.6537,                0.31265,                0.41722,                0.91747,                 0.9993,                      1,                  0.995,                0.91276,                 0.9993,                      1,                  0.995,                0.76357,                0.44363,                0.88976,                0.10372,                0.32736,                0.81883,               0.001208,               0.001208,               0.001208
                     23,                0.63022,                 1.7254,                 0.3015,                0.41562,                0.92727,                0.99931,                      1,                  0.995,                0.87176,                0.99931,                      1,                  0.995,                0.80669,                0.60027,                0.86819,                0.10722,                0.38277,                0.85357,              0.0011684,              0.0011684,              0.0011684
                     24,                0.58813,                 1.7137,                0.30505,                0.39767,                0.91439,                0.99963,                0.99485,                  0.995,                0.91636,                0.99963,                0.99485,                  0.995,                0.77191,                0.44178,                0.91939,                0.10684,                0.32454,                0.81689,              0.0011288,              0.0011288,              0.0011288
                     25,                0.59215,                 1.7174,                0.31923,                0.39984,                0.91868,                0.99891,                      1,                  0.995,                0.90363,                0.99891,                      1,                  0.995,                0.80602,                0.46036,                0.76816,                 0.1092,                0.31638,                0.82846,              0.0010892,              0.0010892,              0.0010892
                     26,                0.56954,                 1.5105,                0.28857,                0.37999,                0.90473,                0.99938,                      1,                  0.995,                0.92065,                0.99938,                      1,                  0.995,                0.82094,                0.43569,                0.70215,                0.10126,                0.31236,                 0.8226,              0.0010496,              0.0010496,              0.0010496
                     27,                0.58155,                 1.5438,                0.29289,                0.38115,                0.90934,                0.99957,                      1,                  0.995,                0.92231,                0.99957,                      1,                  0.995,                0.81255,                 0.4297,                0.77765,                0.09994,                0.31151,                 0.8161,                0.00101,                0.00101,                0.00101
                     28,                0.57155,                 1.5245,                0.28886,                0.39002,                0.90114,                0.99944,                      1,                  0.995,                0.93629,                0.99944,                      1,                  0.995,                0.83184,                0.39354,                0.72788,                 0.0989,                0.29184,                0.80707,              0.0009704,              0.0009704,              0.0009704
                     29,                0.58383,                 1.5568,                0.30639,                 0.3933,                0.91606,                0.99898,                      1,                  0.995,                0.92675,                0.99898,                      1,                  0.995,                0.81294,                0.40715,                0.69022,                0.09691,                0.29681,                0.80911,              0.0009308,              0.0009308,              0.0009308
                     30,                0.55782,                 1.5052,                0.28584,                0.38244,                0.90731,                0.99958,                      1,                  0.995,                0.92621,                0.99958,                      1,                  0.995,                0.82461,                0.42876,                0.71916,                0.09944,                 0.2958,                0.81159,              0.0008912,              0.0008912,              0.0008912
                     31,                0.53914,                 1.4289,                0.26752,                0.36534,                0.88239,                0.99934,                      1,                  0.995,                0.93641,                0.99934,                      1,                  0.995,                0.83964,                0.41016,                0.66983,                0.09187,                0.28981,                0.80997,              0.0008516,              0.0008516,              0.0008516
                     32,                 0.5376,                  1.347,                0.27348,                0.36451,                0.89501,                0.99948,                      1,                  0.995,                 0.9364,                0.99948,                      1,                  0.995,                0.82134,                0.40252,                0.64516,                0.08979,                0.28588,                0.81095,               0.000812,               0.000812,               0.000812
                     33,                0.52283,                 1.3967,                0.27673,                0.35912,                0.89387,                0.99961,                      1,                  0.995,                 0.9505,                0.99961,                      1,                  0.995,                0.82995,                0.41254,                0.66374,                0.09207,                0.27169,                0.81723,              0.0007724,              0.0007724,              0.0007724
                     34,                0.53369,                 1.3645,                0.27404,                0.35867,                0.89909,                0.99929,                      1,                  0.995,                0.94639,                0.99929,                      1,                  0.995,                 0.8491,                0.37615,                0.62702,                0.08931,                0.27506,                0.79938,              0.0007328,              0.0007328,              0.0007328
                     35,                0.51595,                 1.2657,                0.27483,                0.35609,                0.89941,                0.99928,                      1,                  0.995,                0.94799,                0.99928,                      1,                  0.995,                0.84826,                0.35355,                0.58098,                0.08929,                0.26385,                0.79847,              0.0006932,              0.0006932,              0.0006932
                     36,                0.50884,                 1.2464,                0.26699,                0.35004,                0.89102,                0.99923,                      1,                  0.995,                0.94559,                0.99923,                      1,                  0.995,                0.85326,                0.35309,                0.57018,                0.08602,                0.26112,                0.79656,              0.0006536,              0.0006536,              0.0006536
                     37,                0.50455,                 1.2094,                0.26838,                0.34768,                0.89582,                0.99967,                      1,                  0.995,                0.95123,                0.99967,                      1,                  0.995,                0.87001,                0.36667,                0.59007,                0.08186,                0.26291,                0.79592,               0.000614,               0.000614,               0.000614
                     38,                0.48126,                 1.2287,                0.26447,                0.33125,                0.87301,                0.99959,                      1,                  0.995,                0.94771,                0.99959,                      1,                  0.995,                0.85451,                 0.3739,                0.54835,                0.08615,                0.25922,                0.79648,              0.0005744,              0.0005744,              0.0005744
                     39,                0.46305,                 1.1422,                0.25718,                0.32231,                0.87301,                0.99942,                      1,                  0.995,                0.95354,                0.99942,                      1,                  0.995,                0.87768,                0.36853,                0.52568,                0.08366,                 0.2461,                0.79593,              0.0005348,              0.0005348,              0.0005348
                     40,                0.46116,                 1.1051,                0.24894,                0.32325,                0.86949,                 0.9997,                      1,                  0.995,                0.95983,                 0.9997,                      1,                  0.995,                0.86538,                0.36713,                0.54653,                0.08182,                0.23736,                0.79423,              0.0004952,              0.0004952,              0.0004952
                     41,                0.38555,                0.64776,                0.07313,                0.26843,                0.80029,                0.99975,                      1,                  0.995,                0.95184,                0.99975,                      1,                  0.995,                0.87398,                0.37091,                 0.5217,                0.06304,                0.26709,                0.79326,              0.0004556,              0.0004556,              0.0004556
                     42,                 0.3561,                0.58423,                0.05331,                0.26616,                 0.8058,                0.99932,                      1,                  0.995,                 0.9534,                0.99932,                      1,                  0.995,                0.87548,                0.35292,                0.51005,                0.04393,                0.27209,                0.79283,               0.000416,               0.000416,               0.000416
                     43,                0.34084,                0.57851,                 0.0391,                 0.2506,                0.80272,                0.99969,                      1,                  0.995,                0.96817,                0.99969,                      1,                  0.995,                0.89592,                0.33547,                0.49863,                0.03467,                0.25002,                0.78813,              0.0003764,              0.0003764,              0.0003764
                     44,                0.32986,                0.53195,                0.03392,                 0.2476,                0.79779,                 0.9997,                      1,                  0.995,                0.95134,                 0.9997,                      1,                  0.995,                0.90033,                0.35461,                0.47072,                 0.0312,                0.24261,                 0.7877,              0.0003368,              0.0003368,              0.0003368
                     45,                0.32082,                0.52497,                0.03168,                0.24267,                0.80095,                 0.9997,                      1,                  0.995,                0.96079,                 0.9997,                      1,                  0.995,                0.90177,                0.31096,                0.46145,                0.02603,                0.22621,                0.78223,              0.0002972,              0.0002972,              0.0002972
                     46,                0.30602,                0.49608,                 0.0247,                0.23114,                0.79833,                0.99967,                      1,                  0.995,                0.96676,                0.99967,                      1,                  0.995,                0.91408,                0.33601,                0.43918,                0.02248,                0.22863,                0.78896,              0.0002576,              0.0002576,              0.0002576
                     47,                0.30319,                0.52229,                0.02571,                0.22571,                0.78809,                0.99969,                      1,                  0.995,                0.97175,                0.99969,                      1,                  0.995,                0.91394,                0.30272,                0.44202,                0.02061,                0.22482,                0.77957,               0.000218,               0.000218,               0.000218
                     48,                0.28451,                0.48395,                0.02326,                0.21794,                0.79378,                0.99968,                      1,                  0.995,                0.96736,                0.99968,                      1,                  0.995,                0.91193,                0.31704,                0.42981,                0.01875,                0.21796,                0.78173,              0.0001784,              0.0001784,              0.0001784
                     49,                0.27582,                0.46246,                0.01935,                0.21275,                0.79143,                0.99966,                      1,                  0.995,                0.97263,                0.99966,                      1,                  0.995,                0.91808,                0.29947,                0.41353,                0.01785,                 0.2175,                0.77929,              0.0001388,              0.0001388,              0.0001388
                     50,                0.26227,                0.44692,                 0.0183,                0.20444,                0.78401,                0.99965,                      1,                  0.995,                0.97513,                0.99965,                      1,                  0.995,                0.92127,                0.29031,                0.41055,                0.01726,                0.20562,                0.77863,               9.92e-05,               9.92e-05,               9.92e-05
